stn;time;uto200s0;gre000z0;tre200s0;ure200s0;fkl010z0;fve010z0
THU;2.02406E+11;11.9;156;24.3;53.7;0.1;0.1
THU;2.02406E+11;11.8;249;24.4;53;0.6;0.5
THU;2.02406E+11;12.2;253;24.5;54.3;1;0.7
THU;2.02406E+11;11.7;96;24.1;53.7;1.1;1
THU;2.02406E+11;11.8;61;23.7;55.1;1;0.9
THU;2.02406E+11;12.2;63;23.4;58;0.4;0.3
THU;2.02406E+11;12.4;57;23.1;59.8;0.8;0.3
THU;2.02406E+11;12.6;52;22.9;61.6;0.2;0.1
THU;2.02406E+11;13.7;43;22.1;69.8;0.4;0.3
THU;2.02406E+11;13.7;30;21.9;70.8;0.4;0.4
THU;2.02406E+11;13.5;21;21.6;71;0.7;0.6
THU;2.02406E+11;13.3;13;21.3;71.6;0.3;0.1
THU;2.02406E+11;13.6;4;20.7;75.5;0.4;0.2
THU;2.02406E+11;13.5;0;20.1;77.9;0.7;0.5
THU;2.02406E+11;13.5;0;19.9;78.7;0.4;0.2
THU;2.02406E+11;13.6;0;18.5;86.1;0.8;0.8
THU;2.02406E+11;14.1;0;18.3;90.4;0.4;0.4
THU;2.02406E+11;14.1;0;18;91.6;0.3;0.3
THU;2.02406E+11;14.1;0;17.9;92.1;0.5;0.5
THU;2.02406E+11;14.1;0;17.3;95.6;0.4;0.3
THU;2.02406E+11;14;0;17.3;95.2;0.4;0.4
THU;2.02406E+11;13.8;0;16.8;96.6;0.5;0.3
THU;2.02406E+11;13.6;0;16.4;97.7;0.7;0.7
THU;2.02406E+11;13.6;0;17.4;91.9;0.9;0.9
THU;2.02406E+11;13.3;0;17.8;87.3;1.1;1.1
THU;2.02406E+11;13.1;0;17.8;86.5;0.9;0.9
THU;2.02406E+11;12.8;0;17;88.2;0.7;0.7
THU;2.02406E+11;13.1;0;15.7;97.6;0.3;0.3
THU;2.02406E+11;13.1;0;15.5;99.2;0.2;0.1
THU;2.02406E+11;12.9;0;15.3;99.2;0.7;0.7
THU;2.02406E+11;12.6;0;14.8;99.2;0.8;0.8
THU;2.02406E+11;12.8;0;15.1;99.2;0.6;0.6
THU;2.02406E+11;12.8;0;15.2;99.2;0.3;0.3
THU;2.02406E+11;13;0;15.4;99.2;0.1;0.1
THU;2.02406E+11;12.4;0;14.5;99.2;0.2;0.2
THU;2.02406E+11;12.6;0;14.8;99.3;0.2;0.2
THU;2.02406E+11;12.3;0;14.4;99.2;0.6;0.6
THU;2.02406E+11;12.1;0;14.1;99.3;0.7;0.7
THU;2.02406E+11;12.2;0;14.3;99.3;0.5;0.5
THU;2.02406E+11;12.5;0;14.7;99.3;0.5;0.4
THU;2.02406E+11;11.9;0;13.9;99.3;0.6;0.5
THU;2.02406E+11;11.9;0;13.8;99.3;0.8;0.8
THU;2.02406E+11;11.9;0;13.9;99.3;0.3;0.3
THU;2.02406E+11;12;0;14;99.3;0.6;0.5
THU;2.02406E+11;11.9;0;13.9;99.3;0.3;0.3
THU;2.02406E+11;12;0;14;99.3;0.6;0.5
THU;2.02406E+11;11.9;0;13.8;99.3;0.9;0.9
THU;2.02406E+11;11.6;0;13.4;99.3;0.4;0.2
THU;2.02406E+11;11.7;0;13.6;99.3;0.4;0.4
THU;2.02406E+11;11.4;0;13.1;99.3;0.7;0.7
THU;2.02406E+11;11.1;0;12.8;99.3;0.8;0.7
THU;2.02406E+11;11.1;0;12.8;99.3;1.3;1.3
THU;2.02406E+11;11;0;12.6;99.3;0.8;0.8
THU;2.02406E+11;11.1;0;12.8;99.3;0.9;0.9
THU;2.02406E+11;11.1;0;12.7;99.3;0.9;0.9
THU;2.02406E+11;10.9;0;12.4;99.3;1;1
THU;2.02406E+11;10.9;0;12.5;99.3;0.6;0.6
THU;2.02406E+11;10.9;0;12.4;99.3;0.6;0.6
THU;2.02406E+11;10.9;0;12.4;99.3;0.6;0.6
THU;2.02406E+11;11.1;0;12.7;99.3;0.2;0.2
THU;2.02406E+11;10.9;0;12.4;99.3;0.7;0.7
THU;2.02406E+11;10.9;0;12.5;99.3;0.5;0.5
THU;2.02406E+11;11;1;12.6;99.3;0.5;0.5
THU;2.02406E+11;10.8;5;12.3;99.3;0.8;0.8
THU;2.02406E+11;11.1;11;12.8;99.3;1.2;1.2
THU;2.02406E+11;11.1;21;12.8;99.3;0.9;0.9
THU;2.02406E+11;11.1;38;12.7;99.3;0.4;0.3
THU;2.02406E+11;11.3;56;13;99.3;0.1;0.1
THU;2.02406E+11;11.6;77;13.4;99.3;0.2;0.2
THU;2.02406E+11;11.9;103;13.9;99.3;0.3;0.2
THU;2.02406E+11;12.1;129;14.1;99.3;0.3;0.3
THU;2.02406E+11;12.4;154;14.6;99.3;0.3;0.3
THU;2.02406E+11;12.8;179;15.1;99.2;0.1;0.1
THU;2.02406E+11;12.9;206;15.4;98.1;0.2;0.2
THU;2.02406E+11;12.9;235;15.8;96.1;0.2;0.2
THU;2.02406E+11;12.8;265;16.2;92.8;0.2;0
THU;2.02406E+11;12.6;295;16.5;90.2;0.4;0.4
THU;2.02406E+11;12.6;325;16.8;88;0.3;0.1
THU;2.02406E+11;12.7;355;17.2;86.9;0.4;0.4
THU;2.02406E+11;12.8;384;17.7;84.8;0.5;0.4
THU;2.02406E+11;12.8;412;18;83.6;0.4;0.4
THU;2.02406E+11;12.9;440;18.4;81.7;0.5;0.4
THU;2.02406E+11;12.6;470;18.6;79.4;0.9;0.7
THU;2.02406E+11;12.7;498;18.9;78.2;0.2;0.2
THU;2.02406E+11;12.6;526;19;77.5;0.4;0.3
THU;2.02406E+11;13;554;19.6;77.2;0.5;0.5
THU;2.02406E+11;12.9;581;19.7;75.8;0.4;0.4
THU;2.02406E+11;13.1;608;20.3;74.9;0.8;0.7
THU;2.02406E+11;12.9;634;20.5;72.8;0.6;0.5
THU;2.02406E+11;13;655;20.9;71.5;0.7;0.5
THU;2.02406E+11;12.9;682;21.1;70;1.3;1.2
THU;2.02406E+11;12.6;699;21.4;67.1;1.3;1.2
THU;2.02406E+11;12.9;728;21.9;67;1.9;1.9
THU;2.02406E+11;12.8;749;21.8;66.7;1.6;1.2
THU;2.02406E+11;12.9;762;21.7;67.5;1.5;1.3
THU;2.02406E+11;13.2;754;22.2;67.4;1.5;1.4
THU;2.02406E+11;13.2;808;22.6;65.7;1.9;1.5
THU;2.02406E+11;12.9;824;22.7;63.9;1.8;1.6
THU;2.02406E+11;13.5;847;23.1;65.5;2;1.9
THU;2.02406E+11;13.6;857;23.4;64.7;1.8;1.5
THU;2.02406E+11;13.6;871;23.5;64.1;1.6;1.5
THU;2.02406E+11;13.8;886;23.9;63.9;2;1.9
THU;2.02406E+11;14;899;24.3;63.1;2;1.2
THU;2.02406E+11;13.9;917;24.4;62.6;2;1.8
THU;2.02406E+11;13.9;949;24.7;61.4;2;1.7
THU;2.02406E+11;14;953;24.6;62.2;2.6;2.4
THU;2.02406E+11;13.6;912;24.8;59.9;2.3;2.1
THU;2.02406E+11;13.5;973;24.9;59.2;2.1;1.3
THU;2.02406E+11;13.6;944;25.1;58.7;2.4;2.3
THU;2.02406E+11;13.7;968;25.3;58.7;2;2
THU;2.02406E+11;13.4;960;25.3;57.4;2.3;2.2
THU;2.02406E+11;13.6;909;25.5;57.2;2.6;2.4
THU;2.02406E+11;13.7;953;25.7;57.3;3;2.9
THU;2.02406E+11;13.6;762;25.7;57;2.8;2.5
THU;2.02406E+11;13.6;916;25.8;56.2;2.6;2.2
THU;2.02406E+11;13.7;875;26.5;54.9;3;2.8
THU;2.02406E+11;13.1;455;25.6;55.3;2.3;2.1
THU;2.02406E+11;13.1;378;25.5;55.6;2.4;2.1
THU;2.02406E+11;13.3;397;25.4;56.5;2.6;2.4
THU;2.02406E+11;13.2;566;25.8;54.9;2.7;2.5
THU;2.02406E+11;13.2;834;26.5;52.5;2.1;1.9
THU;2.02406E+11;13.2;694;26.4;52.8;2.3;2
THU;2.02406E+11;13.1;921;26.8;51.3;2.7;2.6
THU;2.02406E+11;13.2;927;27;51.3;3;2.6
THU;2.02406E+11;12.8;447;26.4;51.4;2.6;2.5
THU;2.02406E+11;12.8;249;26.1;52.5;2.4;2.2
THU;2.02406E+11;12.8;107;25.7;53.5;2;1.8
THU;2.02406E+11;13.6;89;25.3;58;1.3;1.2
THU;2.02406E+11;15.3;129;24.5;68.3;0.7;0.6
THU;2.02406E+11;16.7;278;24.7;74.1;0.5;0.5
THU;2.02406E+11;16.6;257;24.6;73.8;0.7;0.7
THU;2.02406E+11;16.1;161;24.4;72.3;1.5;1.4
THU;2.02406E+11;16.8;51;23;81.6;2.3;2.2
THU;2.02406E+11;16.7;13;22.1;85.7;3.3;3.3
THU;2.02406E+11;15.7;10;21.1;85.3;5.6;5.6
THU;2.02406E+11;13.9;6;19.9;81.1;5;4.9
THU;2.02406E+11;13.2;15;19.2;80.2;3.7;3.6
THU;2.02406E+11;14.2;41;18.9;87.5;2.6;2.6
THU;2.02406E+11;15.4;61;19;94.1;2;2
THU;2.02406E+11;14.6;74;19.1;89.2;1.1;0.8
THU;2.02406E+11;14.8;52;18.9;91.5;2.7;2.5
THU;2.02406E+11;14;56;19;86.1;2.8;2.7
THU;2.02406E+11;13.9;51;19.2;84.1;4.2;4.2
THU;2.02406E+11;13.2;34;19.2;80.2;4;3.9
THU;2.02406E+11;13.4;19;19.1;82;2.8;2.7
THU;2.02406E+11;12.8;19;19.4;76.9;2.9;2.4
THU;2.02406E+11;12.7;17;19.4;75.8;5.7;5.5
THU;2.02406E+11;13;19;18.9;80.4;6.1;6.1
THU;2.02406E+11;13.4;23;18.5;84.7;4.8;4.8
THU;2.02406E+11;13.4;26;18.6;84.6;4.8;4.8
THU;2.02406E+11;13.7;21;18.2;88.1;3.7;3.5
THU;2.02406E+11;13.5;6;18;87.7;3.1;3
THU;2.02406E+11;13.7;1;17.8;90.3;2.2;2.1
THU;2.02406E+11;13.6;0;17.6;90.3;2.9;2.7
THU;2.02406E+11;13.9;0;17.4;93.8;4.5;4.5
THU;2.02406E+11;14;0;17.3;94.7;1.2;0.9
THU;2.02406E+11;14.1;0;17.3;95.7;1.6;1.1
THU;2.02406E+11;14.1;0;17.2;96.6;1.3;1
THU;2.02406E+11;13.8;0;17.5;92.7;3;2.7
THU;2.02406E+11;14;0;17.3;95;2.2;1.9
THU;2.02406E+11;14;0;16.9;97.7;1.3;1.1
THU;2.02406E+11;14.1;0;16.7;99.2;0.7;0.6
THU;2.02406E+11;14.3;0;16.9;99.2;1.4;1.4
THU;2.02406E+11;14.3;0;17;99.2;1.2;1.2
THU;2.02406E+11;14.3;0;17.1;98.7;1.1;1
THU;2.02406E+11;14.3;0;17.1;97.8;1.8;1.7
THU;2.02406E+11;14.2;0;17;98.3;1.6;1.5
THU;2.02406E+11;14.2;0;16.8;99.1;1.7;1.7
THU;2.02406E+11;14;0;16.6;99.2;1.3;1.2
THU;2.02406E+11;14.2;0;16.8;99.2;2.1;2.1
THU;2.02406E+11;14.2;0;16.8;99.2;2.4;2.4
THU;2.02406E+11;14.2;0;16.8;99.2;2.4;2.4
THU;2.02406E+11;14;0;16.6;99.2;1;0.9
THU;2.02406E+11;13.9;0;16.5;99.2;0.9;0.9
THU;2.02406E+11;13.8;0;16.3;99.2;0.5;0.5
THU;2.02406E+11;13.7;0;16.2;99.2;0.4;0.2
THU;2.02406E+11;13.7;0;16.2;99.2;0.9;0.7
THU;2.02406E+11;13.8;0;16.3;99.2;2.3;2.3
THU;2.02406E+11;13.7;0;16.2;99.2;1.8;1.7
THU;2.02406E+11;13.5;0;16;99.2;1.9;1.7
THU;2.02406E+11;13.1;0;15.5;99.2;1.8;1.8
THU;2.02406E+11;12.8;0;15.1;99.3;1.4;1.4
THU;2.02406E+11;12.6;0;14.9;99.3;1;1
THU;2.02406E+11;12.6;0;14.9;99.3;1.5;1.5
THU;2.02406E+11;12.4;0;14.6;99.3;1.1;1
THU;2.02406E+11;12.8;0;15.2;99.3;1.8;1.8
THU;2.02406E+11;12.6;0;14.9;99.3;1.1;0.9
THU;2.02406E+11;12.4;0;14.6;99.3;0.9;0.9
THU;2.02406E+11;12.3;0;14.4;99.3;0.6;0.6
THU;2.02406E+11;12.1;0;14.1;99.3;0.7;0.7
THU;2.02406E+11;11.6;0;13.4;99.3;0.5;0.5
THU;2.02406E+11;11.6;0;13.5;99.3;0.3;0.3
THU;2.02406E+11;11.9;0;13.8;99.3;0.4;0.4
THU;2.02406E+11;11.3;0;13;99.3;0.5;0.5
THU;2.02406E+11;11;0;12.6;99.3;0.9;0.9
THU;2.02406E+11;11.1;0;12.8;99.3;0.9;0.9
THU;2.02406E+11;11.1;0;12.8;99.3;0.7;0.7
THU;2.02406E+11;10.9;0;12.5;99.3;0.9;0.9
THU;2.02406E+11;11;0;12.6;99.3;1;1
THU;2.02406E+11;11;0;12.6;99.3;0.8;0.7
THU;2.02406E+11;11.1;0;12.7;99.3;0.9;0.8
THU;2.02406E+11;11;0;12.6;99.3;0.6;0.6
THU;2.02406E+11;11;0;12.6;99.3;0.6;0.5
THU;2.02406E+11;11;0;12.6;99.3;0.4;0.4
THU;2.02406E+11;11.1;0;12.7;99.3;0.3;0.3
THU;2.02406E+11;11.2;0;12.9;99.3;0.3;0.3
THU;2.02406E+11;11.1;0;12.8;99.3;0.5;0.3
THU;2.02406E+11;11.3;4;13;99.3;0.6;0.6
THU;2.02406E+11;11.3;13;13;99.3;0.7;0.7
THU;2.02406E+11;11.1;22;12.8;99.3;0.3;0.3
THU;2.02406E+11;11.3;24;13;99.3;0;0
THU;2.02406E+11;11.4;30;13.1;99.3;0;0
THU;2.02406E+11;11.6;39;13.4;99.3;0;0
THU;2.02406E+11;11.9;61;13.8;99.3;0;0
THU;2.02406E+11;12.3;78;14.4;99.3;0;0
THU;2.02406E+11;12.5;78;14.7;99.3;0.3;0.3
THU;2.02406E+11;12.6;79;14.8;99.3;0;0
THU;2.02406E+11;12.8;128;15.1;99.2;0.4;0.3
THU;2.02406E+11;13.1;137;15.5;99.2;1.2;1.2
THU;2.02406E+11;13.5;277;16;99.2;0.6;0.6
THU;2.02406E+11;13.4;315;16.3;96.5;0.4;0.3
THU;2.02406E+11;13.1;339;16.5;93.1;2;2
THU;2.02406E+11;12.9;365;16.6;91.8;2.6;2.6
THU;2.02406E+11;13.1;394;17;90.2;1;1
THU;2.02406E+11;13;424;17.5;87.2;0;0
THU;2.02406E+11;13;452;17.8;85.2;0;0
THU;2.02406E+11;12.9;479;18.2;83.5;0.2;0.2
THU;2.02406E+11;13;510;18.3;83.3;0.7;0.7
THU;2.02406E+11;12.9;541;18.6;81.4;2.1;2.1
THU;2.02406E+11;12.5;574;18.8;78.1;2.3;2.3
THU;2.02406E+11;12.6;613;19;77.3;0.7;0.6
THU;2.02406E+11;12.5;653;19.2;76.2;0.7;0.6
THU;2.02406E+11;13.1;677;20.1;75.1;0.4;0.1
THU;2.02406E+11;12.8;698;20.4;72.8;0.6;0.5
THU;2.02406E+11;12.8;628;20.7;70.7;0.9;0.6
THU;2.02406E+11;12.3;345;20.5;69.4;0.8;0.6
THU;2.02406E+11;12.2;543;20.7;67.7;0.8;0.8
THU;2.02406E+11;12.3;379;21;67.1;0.5;0.2
THU;2.02406E+11;12.5;377;21;68.2;1.3;1.2
THU;2.02406E+11;12.4;322;20.9;68;1.5;1.4
THU;2.02406E+11;11.9;316;20.9;65.4;1.5;1.4
THU;2.02406E+11;12.3;369;21.2;66.3;2.1;2.1
THU;2.02406E+11;12.8;432;21.3;68.6;1.5;1.4
THU;2.02406E+11;13;448;21.4;69.6;1.4;1.3
THU;2.02406E+11;12.9;484;21.4;68.7;1.8;1.8
THU;2.02406E+11;12.9;567;21.7;67.6;1.8;1.7
THU;2.02406E+11;13.1;612;22;67.8;1.3;1.2
THU;2.02406E+11;13.3;648;22.3;67.6;0.9;0.6
THU;2.02406E+11;13;659;22.4;65.7;1;0.7
THU;2.02406E+11;13.1;625;22.4;66.2;1.3;1.2
THU;2.02406E+11;12.9;691;22.4;64.9;0.9;0.5
THU;2.02406E+11;13.4;721;23.1;64.7;0.9;0.7
THU;2.02406E+11;13.3;743;23.2;64.2;0.6;0.3
THU;2.02406E+11;13.2;834;23.1;63.8;0.9;0.9
THU;2.02406E+11;13.7;897;23.6;64.5;1.1;0.9
THU;2.02406E+11;13.7;887;23.6;64.2;1;1
THU;2.02406E+11;13.7;948;24;63;1.2;1.1
THU;2.02406E+11;13.6;811;24;62.5;1.1;1.1
THU;2.02406E+11;13.9;591;23.9;64.1;1.3;1.1
THU;2.02406E+11;13.9;562;24;63.7;1.1;1.1
THU;2.02406E+11;14.3;763;24.4;64;0.8;0.7
THU;2.02406E+11;14.4;559;24.1;65.5;2;2
THU;2.02406E+11;14.2;204;22.9;69.6;3;3
THU;2.02406E+11;15;235;21.9;77.6;2.9;2.9
THU;2.02406E+11;15.2;133;21.2;81.7;4.6;4.5
THU;2.02406E+11;12.3;22;18.6;77.4;8.9;8.8
THU;2.02406E+11;12;6;16.4;85.8;7.7;7.5
THU;2.02406E+11;12.5;14;15.3;95.5;2.3;2.3
THU;2.02406E+11;13.1;21;15.6;98.4;1.5;1.4
THU;2.02406E+11;13.1;22;15.7;97.8;2.5;2.3
THU;2.02406E+11;13;26;15.7;97.2;1;0.6
THU;2.02406E+11;13.3;43;15.8;98.8;2.6;2.5
THU;2.02406E+11;13.5;66;16;99.1;1.4;1.3
THU;2.02406E+11;13.7;70;16.3;98.6;1.1;1
THU;2.02406E+11;13.8;67;16.4;99.2;1.4;1.4
THU;2.02406E+11;13.9;65;16.5;99.2;1.2;1.1
THU;2.02406E+11;14.1;59;16.8;98.6;1.2;1
THU;2.02406E+11;14.3;61;16.9;99.2;2.1;2
THU;2.02406E+11;14.3;56;16.9;99.2;1.5;1.4
THU;2.02406E+11;14.4;55;17.1;98.8;1;0.9
THU;2.02406E+11;14.5;66;17.3;98.9;0.8;0.7
THU;2.02406E+11;14.6;77;17.6;97.3;0.7;0.7
THU;2.02406E+11;14.8;92;17.7;98;0.1;0.1
THU;2.02406E+11;14.9;89;17.8;98.1;0;0
THU;2.02406E+11;14.7;76;17.9;96.5;0.1;0.1
THU;2.02406E+11;14.9;88;17.9;97.5;0.9;0.9
THU;2.02406E+11;15.2;133;18.2;98.1;1.1;1.1
THU;2.02406E+11;15;134;18.3;96.3;1.3;1.3
THU;2.02406E+11;15;120;18.3;96.3;1.6;1.5
THU;2.02406E+11;15.2;111;18.4;96.7;2;1.9
THU;2.02406E+11;13.2;99;18.1;85.9;4.6;4.6
THU;2.02406E+11;13.2;81;17.8;86.8;4.1;4
THU;2.02406E+11;13.3;73;18;86.8;2.6;2.6
THU;2.02406E+11;12.9;70;18.3;82.8;2.1;2.1
THU;2.02406E+11;12.7;63;18.4;80.9;2.5;2.4
THU;2.02406E+11;12.8;56;18.2;82.2;2;1.9
THU;2.02406E+11;12.8;35;18;83.3;1.5;1.4
THU;2.02406E+11;12.8;17;17.8;84.3;0.9;0.9
THU;2.02406E+11;13.3;9;17.5;89.4;0.9;0.7
THU;2.02406E+11;13.9;6;17.3;94.4;0.6;0.3
THU;2.02406E+11;13.7;2;16.8;95.5;0.7;0.4
THU;2.02406E+11;13.8;0;16.3;99.2;0.3;0.3
THU;2.02406E+11;13.8;0;16.7;97.6;1.6;1.5
THU;2.02406E+11;13.1;0;17;90.4;1.5;0.6
THU;2.02406E+11;13.6;0;16.5;96.8;1;1
THU;2.02406E+11;13.7;0;16.4;98.3;1.2;1.1
THU;2.02406E+11;13.8;0;16.4;99.2;1;1
THU;2.02406E+11;14.1;0;16.7;99.2;0.9;0.2
THU;2.02406E+11;13.8;0;16.3;99.2;0.8;0.7
THU;2.02406E+11;13.5;0;16;99.3;0.7;0.4
THU;2.02406E+11;13.3;0;15.7;99.3;0.3;0.2
THU;2.02406E+11;13.1;0;15.4;99.3;0.8;0.8
THU;2.02406E+11;12.8;0;15.1;99.3;0.6;0.6
THU;2.02406E+11;12.6;0;14.9;99.3;1;0.9
THU;2.02406E+11;12.8;0;15.1;99.3;0.5;0.2
THU;2.02406E+11;12.5;0;14.7;99.3;0.6;0.2
THU;2.02406E+11;12.3;0;14.4;99.3;1.2;0.7
THU;2.02406E+11;12.6;0;14.9;99.3;1;0.9
THU;2.02406E+11;12.3;0;14.4;99.3;1.2;1.1
THU;2.02406E+11;12.4;0;14.5;99.3;0.8;0.7
THU;2.02406E+11;12.6;0;14.8;99.3;0.7;0.6
THU;2.02406E+11;12.6;0;14.9;99.3;1;0.3
THU;2.02406E+11;12.1;0;14.2;99.3;0.8;0.8
THU;2.02406E+11;12.1;0;14.1;99.3;0.6;0.5
THU;2.02406E+11;12.1;0;14.1;99.3;0.7;0.6
THU;2.02406E+11;11.6;0;13.4;99.3;0.7;0.5
THU;2.02406E+11;11.7;0;13.6;99.3;0.7;0.7
THU;2.02406E+11;11.6;0;13.4;99.3;1.2;1.2
THU;2.02406E+11;11.4;0;13.2;99.3;0.9;0.9
THU;2.02406E+11;11.7;0;13.6;99.3;1.2;1.1
THU;2.02406E+11;11.6;0;13.4;99.3;0.8;0.8
THU;2.02406E+11;11.7;0;13.6;99.3;0.7;0.7
THU;2.02406E+11;11.5;0;13.3;99.3;0.7;0.7
THU;2.02406E+11;11.4;0;13.2;99.3;1.2;1.2
THU;2.02406E+11;11.5;0;13.3;99.3;1.1;1.1
THU;2.02406E+11;11.8;0;13.7;99.3;0.5;0.5
THU;2.02406E+11;11.6;0;13.5;99.3;0.8;0.7
THU;2.02406E+11;11.9;0;13.8;99.3;0.3;0.3
THU;2.02406E+11;12;0;14;99.3;0.2;0.2
THU;2.02406E+11;12;0;14;99.3;0.3;0.3
THU;2.02406E+11;11.6;0;13.4;99.3;0.3;0.2
THU;2.02406E+11;11.4;0;13.1;99.3;0.5;0.5
THU;2.02406E+11;11.7;0;13.6;99.3;0.4;0.4
THU;2.02406E+11;12;0;14;99.3;0.8;0.8
THU;2.02406E+11;12.3;0;14.4;99.3;1.4;1.4
THU;2.02406E+11;12.4;0;14.5;99.3;1;0.4
THU;2.02406E+11;12.1;0;14.1;99.3;1.1;1
THU;2.02406E+11;12;0;14;99.3;0.9;0.9
THU;2.02406E+11;11.9;0;13.8;99.3;0.9;0.9
THU;2.02406E+11;11.9;0;13.9;99.3;0.7;0.4
THU;2.02406E+11;12;0;14;99.3;0.6;0.4
THU;2.02406E+11;11.9;3;13.8;99.3;1.2;1.1
THU;2.02406E+11;11.8;11;13.7;99.3;1.4;1.3
THU;2.02406E+11;11.9;22;13.8;99.3;0.6;0.5
THU;2.02406E+11;12.1;35;14.1;99.3;0.5;0.5
THU;2.02406E+11;12.1;54;14.1;99.3;0;0
THU;2.02406E+11;12.1;82;14.2;99.3;0;0
THU;2.02406E+11;12.4;121;14.5;99.3;0;0
THU;2.02406E+11;12.8;153;15.1;99.3;0;0
THU;2.02406E+11;13.2;152;15.6;99.3;0.1;0.1
THU;2.02406E+11;13.2;68;15.6;99.2;0.3;0.3
THU;2.02406E+11;13.1;63;15.5;99.2;1;1
THU;2.02406E+11;13.2;78;15.6;99.2;0.8;0.8
THU;2.02406E+11;13.6;238;16.1;99.2;0.9;0.9
THU;2.02406E+11;13.8;331;16.8;96.4;1.1;1.1
THU;2.02406E+11;13.3;385;17.1;91.3;1.3;1.3
THU;2.02406E+11;13;333;17.4;87.7;0.6;0.4
THU;2.02406E+11;12.8;180;17.3;86.9;0.3;0.1
THU;2.02406E+11;13.1;320;17.6;87.7;0.4;0.4
THU;2.02406E+11;13;280;18;84.7;0.4;0.4
THU;2.02406E+11;12.9;263;17.9;84.5;0.8;0.7
THU;2.02406E+11;12.9;319;18.1;83.7;1.8;1.8
THU;2.02406E+11;12.8;287;18.1;83;0.8;0.8
THU;2.02406E+11;12.9;167;18.2;83;0.5;0.3
THU;2.02406E+11;12.9;110;18.2;83.2;0.4;0.2
THU;2.02406E+11;13.3;142;18.4;84.7;0.5;0.3
THU;2.02406E+11;13.6;205;18.7;84.7;0.6;0.5
THU;2.02406E+11;13.3;312;18.9;82.1;1;1
THU;2.02406E+11;13;429;19.1;79.4;0.9;0.8
THU;2.02406E+11;13.2;653;19.6;78.4;1;0.9
THU;2.02406E+11;13.4;768;20.1;77.3;0.6;0.5
THU;2.02406E+11;13.4;860;20.5;75.6;0.5;0.4
THU;2.02406E+11;13.5;498;20.9;74.2;0.7;0.6
THU;2.02406E+11;13.8;496;21.3;74.2;0.5;0.5
THU;2.02406E+11;14.1;554;21.4;74.8;0.3;0.3
THU;2.02406E+11;14.3;596;22.1;73.4;0.5;0.3
THU;2.02406E+11;13.6;586;22.4;68.4;0.3;0.3
THU;2.02406E+11;13.8;620;22.9;67.5;0.7;0.4
THU;2.02406E+11;12.8;736;23.2;61.4;0.8;0.5
THU;2.02406E+11;12.9;437;23.1;62.5;0.7;0.6
THU;2.02406E+11;13.7;610;23.4;65.4;0.9;0.8
THU;2.02406E+11;13.4;805;23.8;62.4;0.7;0.7
THU;2.02406E+11;13.3;559;23.7;62.3;0.5;0.2
THU;2.02406E+11;13.5;776;23.9;62.5;1;0.7
THU;2.02406E+11;14.5;1089;25;62.8;1.4;1.1
THU;2.02406E+11;14;1037;24.9;61.4;1.8;1.7
THU;2.02406E+11;14.1;570;24.4;63.5;2.5;2.5
THU;2.02406E+11;14.3;849;24.7;63.2;1.6;1.6
THU;2.02406E+11;14.3;988;24.9;62.5;2.6;2.6
THU;2.02406E+11;14.2;999;25;61.9;1.6;1.6
THU;2.02406E+11;14.5;984;25.1;62.5;2.8;2.8
THU;2.02406E+11;14.7;941;25.3;62.9;2.6;2.6
THU;2.02406E+11;14.8;922;25.7;61.7;2.6;2.5
THU;2.02406E+11;14.5;824;25.9;59.9;2.2;2.2
THU;2.02406E+11;14.6;971;26.3;59.2;2.5;2.4
THU;2.02406E+11;14.6;957;26.3;59;2.8;2.7
THU;2.02406E+11;14.3;423;25.9;59;2.2;2.2
THU;2.02406E+11;14.1;815;26.7;55.6;2;2
THU;2.02406E+11;13.6;576;26.9;53;2.2;2.2
THU;2.02406E+11;14.4;898;27.3;54.9;2.1;2.1
THU;2.02406E+11;14.4;944;27.3;54.8;2.2;2.1
THU;2.02406E+11;14;523;27;54.3;1.8;1.8
THU;2.02406E+11;13.1;727;28;48.2;1.2;1
THU;2.02406E+11;12.6;411;27.6;47.4;2.1;1.7
THU;2.02406E+11;12.9;736;28.2;47.1;1.4;0.4
THU;2.02406E+11;12.2;748;28.7;43.1;1.1;0.9
THU;2.02406E+11;11.1;757;28.9;39;3.2;2.9
THU;2.02406E+11;11.7;723;29;40.6;3;2.4
THU;2.02406E+11;11.5;688;29;40.1;3.3;3.2
THU;2.02406E+11;11.5;669;28.8;40.4;2.9;2.8
THU;2.02406E+11;11.4;641;28.7;40.5;3.7;3.7
THU;2.02406E+11;11.2;586;28.8;39.3;4.2;4.1
THU;2.02406E+11;11.2;612;28.8;39.5;3.9;3.9
THU;2.02406E+11;10.6;585;28.9;37.1;3.7;3.6
THU;2.02406E+11;10.9;554;28.9;38.2;3.8;3.7
THU;2.02406E+11;10.9;509;28.6;38.8;3.9;3.9
THU;2.02406E+11;10.5;464;28.6;37.2;5.3;5.3
THU;2.02406E+11;11;439;28.4;39.5;4.4;4.4
THU;2.02406E+11;10.8;414;28.3;39.1;4.6;4.5
THU;2.02406E+11;11.1;381;28.2;40.4;3.7;3.6
THU;2.02406E+11;11.1;346;28.3;40;3.1;3
THU;2.02406E+11;11.1;227;27.9;41.1;3.5;3.5
THU;2.02406E+11;10.9;89;27.3;41.7;3.8;3.7
THU;2.02406E+11;11;156;27;42.7;3.4;3.4
THU;2.02406E+11;11;100;26.9;43.2;3.2;3.2
